Sample ID 1,Structure 1,Log AC50 (M) 1,Sample Name 1,MOA 1,Sample ID 2,Structure 2,Log AC50 (M) 2,Sample Name 2,MOA 2,Gamma,Label
NCGC00345799-07,COC[C@H](NC(=O)[C@H](COC)NC(=O)C1=CN=C(C)S1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)[C@@]3(C)CO3,-6.8316056515638195,Oprozomib,Proteasome Inhibitor,NCGC00263117-17,CC1=C(CCNCC2=CC=C(\C=C\C(=O)NO)C=C2)C3=CC=CC=C3N1,-6.231605379060391,Panobinostat,HDAC Inhibitor,0.10762000000000001,1
NCGC00263222-02,CC1(C)OC2=C([C@H](NCC3=CC=CC=C3)[C@@H]1O)C(=O)C4=CC=CC=C4C2=O,-5.481605573349707,CAY-10581,IDO Inhibitor,NCGC00263117-17,CC1=C(CCNCC2=CC=C(\C=C\C(=O)NO)C=C2)C3=CC=CC=C3N1,-6.231605379060391,Panobinostat,HDAC Inhibitor,0.7392350000000001,1
NCGC00347952-11,C\C(=N/NC(=S)N1CCC1)C2=NC=CC=C2,-8.731656086048936,NSC-319726,Mutant p53 Activator,NCGC00263117-17,CC1=C(CCNCC2=CC=C(\C=C\C(=O)NO)C=C2)C3=CC=CC=C3N1,-6.231605379060391,Panobinostat,HDAC Inhibitor,0.298825,1
NCGC00346535-01,COC1=CC=C(C=C1)[S+]([O-])(=O)N(C(C)=O)C2=C(\C=C\C3=CC=N(=O)C=C3)C=CC=C2,-6.081605805570835,IVX-214,Polo-like Kinase-1 (Plk-1) Inhibitor,NCGC00263117-17,CC1=C(CCNCC2=CC=C(\C=C\C(=O)NO)C=C2)C3=CC=CC=C3N1,-6.231605379060391,Panobinostat,HDAC Inhibitor,0.7625500000000001,1
NCGC00345825-01,FC(F)C1=NN(C(=C1)C2=CN=C(NC(=O)C3CC3)S2)C4=C(Cl)C=CC=C4Cl,-5.931605578511759,BMS-3,LIMK Inhibitor,NCGC00263117-17,CC1=C(CCNCC2=CC=C(\C=C\C(=O)NO)C=C2)C3=CC=CC=C3N1,-6.231605379060391,Panobinostat,HDAC Inhibitor,0.7099150000000001,1
NCGC00345852-02,CC(C)C1=C2N=C(N[C@@H](CO)[C@H](O)CO)C=C(NCC3=CC=CC=C3)N2N=C1,-6.231605379060391,BS-194,CDK1/2/5/9 Inhibitor,NCGC00263117-17,CC1=C(CCNCC2=CC=C(\C=C\C(=O)NO)C=C2)C3=CC=CC=C3N1,-6.231605379060391,Panobinostat,HDAC Inhibitor,0.8505100000000001,1
NCGC00345823-01,CC(C)(N)C1=CC=C(C=C1)C2=NC3=C(C=CC=C3)N=C2C4=CC=CC=C4,-6.531605402012491,"Akt-I-1,2",AKT Inhibitor,NCGC00263117-17,CC1=C(CCNCC2=CC=C(\C=C\C(=O)NO)C=C2)C3=CC=CC=C3N1,-6.231605379060391,Panobinostat,HDAC Inhibitor,0.8630950000000001,1
NCGC00346969-01,CCOC(=O)N1CCN(CC1)[N+](\[O-])=N\OC2=CC=C(C=C2C#N)[N+]([O-])=O,-5.981605362312015,JS-59-4,nitric oxide donors,NCGC00263117-17,CC1=C(CCNCC2=CC=C(\C=C\C(=O)NO)C=C2)C3=CC=CC=C3N1,-6.231605379060391,Panobinostat,HDAC Inhibitor,0.92672,1
NCGC00346449-01,ClC1=CC=C(CCCOC2=NNC(=O)C(Br)=C2NCC3=CN=CC=C3)C=C1,-6.231605379060391,Parogrelil,Phosphodiesterase III/Va (PDE) Inhibitor,NCGC00263117-17,CC1=C(CCNCC2=CC=C(\C=C\C(=O)NO)C=C2)C3=CC=CC=C3N1,-6.231605379060391,Panobinostat,HDAC Inhibitor,0.924695,1
NCGC00386226-04,NC1=NC(N)=C2N=C(CC(CC#C)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)C=NC2=N1,-7.274421616144317,Pralatrexate,Dihydrofolate Reductase (DHFR) Inhibitors,NCGC00249613-10,CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN2CCOCC2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]4(C)CO4,-7.4816045202261074,Carfilzomib,Proteasome Inhibitor,1.124905,0
NCGC00345809-03,CC(C)C1=NN(C2=C1C(=O)NC(CC3=CC=C(OCCO)C=C3)=N2)C4=C(Cl)C=CC=C4Cl,-7.18160253455865,RGB-286147,CDK1/2/3/7/9 Inhibitor,NCGC00249613-10,CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN2CCOCC2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]4(C)CO4,-7.4816045202261074,Carfilzomib,Proteasome Inhibitor,0.72434,1
NCGC00345782-02,ClC1=CC=C(OCCCCCCN\C(NC2=CC=NC=C2)=N/C#N)C=C1,-8.331614083309999,GMX-1778,IKK beta Inhibitor,NCGC00249613-10,CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN2CCOCC2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]4(C)CO4,-7.4816045202261074,Carfilzomib,Proteasome Inhibitor,0.36724,1
NCGC00346644-04,O=C(CC1=CC=C(C=N1)C2=CC=C(OCCN3CCOCC3)C=C2)NCC4=CC=CC=C4,-7.43161051350816,KX-01,Src Kinase Inhibitor,NCGC00249613-10,CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN2CCOCC2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]4(C)CO4,-7.4816045202261074,Carfilzomib,Proteasome Inhibitor,0.82898,1
NCGC00263017-01,COC1=C(OC)C=C2C(NCCN3CCOCC3)=NC(=NC2=C1)C4=CC=C(C=C4)N5CCN(C)CC5,-7.731609264370069,CPG-52364,"TLR 7, 8 and 9 Antagonist",NCGC00249613-10,CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN2CCOCC2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]4(C)CO4,-7.4816045202261074,Carfilzomib,Proteasome Inhibitor,0.5996100000000001,1
NCGC00346962-02,CN1C=C(C=N1)C2=CC=C3N=CC4=C(N(C(=O)C=C4)C5=CC6=C(CCN6C(=O)C=C)C=C5)C3=C2,-6.031605320261941,HMSL10077,BTK Inhibitor,NCGC00249613-10,CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN2CCOCC2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]4(C)CO4,-7.4816045202261074,Carfilzomib,Proteasome Inhibitor,0.588745,1
NCGC00346656-03,CCC1=C2N=C(C=C(NCC3=CC=C[N+]([O-])=C3)N2N=C1)N4CCCC[C@H]4CCO,-7.18160253455865,Dinaciclib (SCH727965),CDK1/2/5/9 Inhibitor,NCGC00249613-10,CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN2CCOCC2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]4(C)CO4,-7.4816045202261074,Carfilzomib,Proteasome Inhibitor,0.720505,1
NCGC00263183-11,CN1CCN(CC1)C2=CC=C(NC3=NC=C4C(=O)N(CC=C)N(C4=N3)C5=CC=CC(=N5)C(C)(C)O)C=C2,-5.881605633370822,MK-1775,Wee1 Kinase Inhibitor,NCGC00249613-10,CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN2CCOCC2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]4(C)CO4,-7.4816045202261074,Carfilzomib,Proteasome Inhibitor,0.582425,1
NCGC00263117-17,CC1=C(CCNCC2=CC=C(\C=C\C(=O)NO)C=C2)C3=CC=CC=C3N1,-6.231605379060391,Panobinostat,HDAC Inhibitor,NCGC00249613-10,CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN2CCOCC2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]4(C)CO4,-7.4816045202261074,Carfilzomib,Proteasome Inhibitor,0.04141,1
NCGC00346951-03,O=C1C2=CC=CC=C2[N+]3=C1C4=C(C=C3)C5=CC=CC=C5N4,-5.931605578511759,Fascaplysin,CDK4/6 Inhibitor,NCGC00249613-10,CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN2CCOCC2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]4(C)CO4,-7.4816045202261074,Carfilzomib,Proteasome Inhibitor,0.66201,1
NCGC00345799-07,COC[C@H](NC(=O)[C@H](COC)NC(=O)C1=CN=C(C)S1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)[C@@]3(C)CO3,-6.8316056515638195,Oprozomib,Proteasome Inhibitor,NCGC00249613-10,CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN2CCOCC2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]4(C)CO4,-7.4816045202261074,Carfilzomib,Proteasome Inhibitor,0.498045,1
NCGC00263222-02,CC1(C)OC2=C([C@H](NCC3=CC=CC=C3)[C@@H]1O)C(=O)C4=CC=CC=C4C2=O,-5.481605573349707,CAY-10581,IDO Inhibitor,NCGC00249613-10,CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN2CCOCC2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]4(C)CO4,-7.4816045202261074,Carfilzomib,Proteasome Inhibitor,0.63887,1
NCGC00347952-11,C\C(=N/NC(=S)N1CCC1)C2=NC=CC=C2,-8.731656086048936,NSC-319726,Mutant p53 Activator,NCGC00249613-10,CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN2CCOCC2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]4(C)CO4,-7.4816045202261074,Carfilzomib,Proteasome Inhibitor,0.85151,1
NCGC00346535-01,COC1=CC=C(C=C1)[S+]([O-])(=O)N(C(C)=O)C2=C(\C=C\C3=CC=N(=O)C=C3)C=CC=C2,-6.081605805570835,IVX-214,Polo-like Kinase-1 (Plk-1) Inhibitor,NCGC00249613-10,CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN2CCOCC2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]4(C)CO4,-7.4816045202261074,Carfilzomib,Proteasome Inhibitor,0.7385299999999999,1
NCGC00345825-01,FC(F)C1=NN(C(=C1)C2=CN=C(NC(=O)C3CC3)S2)C4=C(Cl)C=CC=C4Cl,-5.931605578511759,BMS-3,LIMK Inhibitor,NCGC00249613-10,CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN2CCOCC2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]4(C)CO4,-7.4816045202261074,Carfilzomib,Proteasome Inhibitor,0.6125,1
NCGC00345852-02,CC(C)C1=C2N=C(N[C@@H](CO)[C@H](O)CO)C=C(NCC3=CC=CC=C3)N2N=C1,-6.231605379060391,BS-194,CDK1/2/5/9 Inhibitor,NCGC00249613-10,CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN2CCOCC2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]4(C)CO4,-7.4816045202261074,Carfilzomib,Proteasome Inhibitor,0.8383799999999999,1
NCGC00345823-01,CC(C)(N)C1=CC=C(C=C1)C2=NC3=C(C=CC=C3)N=C2C4=CC=CC=C4,-6.531605402012491,"Akt-I-1,2",AKT Inhibitor,NCGC00249613-10,CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN2CCOCC2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]4(C)CO4,-7.4816045202261074,Carfilzomib,Proteasome Inhibitor,0.76399,1
NCGC00263087-15,CC[C@H]1N(C(C)C)C2=NC(NC3=CC=C(C=C3OC)C(=O)NC4CCC(CC4)N5CCN(CC6CC6)CC5)=NC=C2N(C)C1=O,-6.981607443736785,Volasertib,Polo-like Kinase-1 (Plk-1) Inhibitor,NCGC00249613-10,CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN2CCOCC2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]4(C)CO4,-7.4816045202261074,Carfilzomib,Proteasome Inhibitor,0.56377,1
NCGC00346969-01,CCOC(=O)N1CCN(CC1)[N+](\[O-])=N\OC2=CC=C(C=C2C#N)[N+]([O-])=O,-5.981605362312015,JS-59-4,nitric oxide donors,NCGC00249613-10,CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN2CCOCC2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]4(C)CO4,-7.4816045202261074,Carfilzomib,Proteasome Inhibitor,0.5519499999999999,1
NCGC00253438-01,CC[C@H]1N(C2CCCC2)C3=NC(NC4=CC=C(C=C4OC)C(=O)NC5CCN(C)CC5)=NC=C3N(C)C1=O,-7.4816045202261074,BI-2536,Polo-like Kinase-1 (Plk-1) Inhibitor,NCGC00249613-10,CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN2CCOCC2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]4(C)CO4,-7.4816045202261074,Carfilzomib,Proteasome Inhibitor,0.6414550000000001,1
NCGC00346449-01,ClC1=CC=C(CCCOC2=NNC(=O)C(Br)=C2NCC3=CN=CC=C3)C=C1,-6.231605379060391,Parogrelil,Phosphodiesterase III/Va (PDE) Inhibitor,NCGC00249613-10,CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN2CCOCC2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]4(C)CO4,-7.4816045202261074,Carfilzomib,Proteasome Inhibitor,0.8537600000000001,1
NCGC00263112-06,C[C@@H](OC1=C(SC(=C1)N2C=NC3=C2C=C(CN4CCN(C)CC4)C=C3)C(N)=O)C5=CC=CC=C5C(F)(F)F,-7.281606275378642,GSK-461364A,Polo-like Kinase-1 (Plk-1) Inhibitor,NCGC00249613-10,CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN2CCOCC2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]4(C)CO4,-7.4816045202261074,Carfilzomib,Proteasome Inhibitor,0.6855249999999999,1
NCGC00263110-02,CN(C(C)=O)C1(CCN(CCC[C@@]2(CCCN(C2)C(=O)C3=CC=CC=C3)C4=CC=C(Cl)C(Cl)=C4)CC1)C5=CC=CC=C5,-7.031605787340429,Osanetant,Tachykinin NK3 Antagonist,NCGC00249613-10,CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN2CCOCC2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]4(C)CO4,-7.4816045202261074,Carfilzomib,Proteasome Inhibitor,0.53115,1
NCGC00386226-04,NC1=NC(N)=C2N=C(CC(CC#C)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)C=NC2=N1,-7.274421616144317,Pralatrexate,Dihydrofolate Reductase (DHFR) Inhibitors,NCGC00346951-03,O=C1C2=CC=CC=C2[N+]3=C1C4=C(C=C3)C5=CC=CC=C5N4,-5.931605578511759,Fascaplysin,CDK4/6 Inhibitor,0.9873049999999999,0
NCGC00346962-02,CN1C=C(C=N1)C2=CC=C3N=CC4=C(N(C(=O)C=C4)C5=CC6=C(CCN6C(=O)C=C)C=C5)C3=C2,-6.031605320261941,HMSL10077,BTK Inhibitor,NCGC00346951-03,O=C1C2=CC=CC=C2[N+]3=C1C4=C(C=C3)C5=CC=CC=C5N4,-5.931605578511759,Fascaplysin,CDK4/6 Inhibitor,0.954405,0
NCGC00347952-11,C\C(=N/NC(=S)N1CCC1)C2=NC=CC=C2,-8.731656086048936,NSC-319726,Mutant p53 Activator,NCGC00346951-03,O=C1C2=CC=CC=C2[N+]3=C1C4=C(C=C3)C5=CC=CC=C5N4,-5.931605578511759,Fascaplysin,CDK4/6 Inhibitor,0.7242149999999999,1
NCGC00346969-01,CCOC(=O)N1CCN(CC1)[N+](\[O-])=N\OC2=CC=C(C=C2C#N)[N+]([O-])=O,-5.981605362312015,JS-59-4,nitric oxide donors,NCGC00346951-03,O=C1C2=CC=CC=C2[N+]3=C1C4=C(C=C3)C5=CC=CC=C5N4,-5.931605578511759,Fascaplysin,CDK4/6 Inhibitor,0.97621,0
NCGC00386226-04,NC1=NC(N)=C2N=C(CC(CC#C)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)C=NC2=N1,-7.274421616144317,Pralatrexate,Dihydrofolate Reductase (DHFR) Inhibitors,NCGC00345799-07,COC[C@H](NC(=O)[C@H](COC)NC(=O)C1=CN=C(C)S1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)[C@@]3(C)CO3,-6.8316056515638195,Oprozomib,Proteasome Inhibitor,1.2643049999999998,0
NCGC00345809-03,CC(C)C1=NN(C2=C1C(=O)NC(CC3=CC=C(OCCO)C=C3)=N2)C4=C(Cl)C=CC=C4Cl,-7.18160253455865,RGB-286147,CDK1/2/3/7/9 Inhibitor,NCGC00345799-07,COC[C@H](NC(=O)[C@H](COC)NC(=O)C1=CN=C(C)S1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)[C@@]3(C)CO3,-6.8316056515638195,Oprozomib,Proteasome Inhibitor,0.78589,1
NCGC00346644-04,O=C(CC1=CC=C(C=N1)C2=CC=C(OCCN3CCOCC3)C=C2)NCC4=CC=CC=C4,-7.43161051350816,KX-01,Src Kinase Inhibitor,NCGC00345799-07,COC[C@H](NC(=O)[C@H](COC)NC(=O)C1=CN=C(C)S1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)[C@@]3(C)CO3,-6.8316056515638195,Oprozomib,Proteasome Inhibitor,0.86008,1
NCGC00346962-02,CN1C=C(C=N1)C2=CC=C3N=CC4=C(N(C(=O)C=C4)C5=CC6=C(CCN6C(=O)C=C)C=C5)C3=C2,-6.031605320261941,HMSL10077,BTK Inhibitor,NCGC00345799-07,COC[C@H](NC(=O)[C@H](COC)NC(=O)C1=CN=C(C)S1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)[C@@]3(C)CO3,-6.8316056515638195,Oprozomib,Proteasome Inhibitor,0.7822,1
NCGC00346656-03,CCC1=C2N=C(C=C(NCC3=CC=C[N+]([O-])=C3)N2N=C1)N4CCCC[C@H]4CCO,-7.18160253455865,Dinaciclib (SCH727965),CDK1/2/5/9 Inhibitor,NCGC00345799-07,COC[C@H](NC(=O)[C@H](COC)NC(=O)C1=CN=C(C)S1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)[C@@]3(C)CO3,-6.8316056515638195,Oprozomib,Proteasome Inhibitor,0.738135,1
NCGC00346951-03,O=C1C2=CC=CC=C2[N+]3=C1C4=C(C=C3)C5=CC=CC=C5N4,-5.931605578511759,Fascaplysin,CDK4/6 Inhibitor,NCGC00345799-07,COC[C@H](NC(=O)[C@H](COC)NC(=O)C1=CN=C(C)S1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)[C@@]3(C)CO3,-6.8316056515638195,Oprozomib,Proteasome Inhibitor,0.81077,1
NCGC00347952-11,C\C(=N/NC(=S)N1CCC1)C2=NC=CC=C2,-8.731656086048936,NSC-319726,Mutant p53 Activator,NCGC00345799-07,COC[C@H](NC(=O)[C@H](COC)NC(=O)C1=CN=C(C)S1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)[C@@]3(C)CO3,-6.8316056515638195,Oprozomib,Proteasome Inhibitor,0.889945,1
NCGC00346535-01,COC1=CC=C(C=C1)[S+]([O-])(=O)N(C(C)=O)C2=C(\C=C\C3=CC=N(=O)C=C3)C=CC=C2,-6.081605805570835,IVX-214,Polo-like Kinase-1 (Plk-1) Inhibitor,NCGC00345799-07,COC[C@H](NC(=O)[C@H](COC)NC(=O)C1=CN=C(C)S1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)[C@@]3(C)CO3,-6.8316056515638195,Oprozomib,Proteasome Inhibitor,0.9758549999999999,0
NCGC00345825-01,FC(F)C1=NN(C(=C1)C2=CN=C(NC(=O)C3CC3)S2)C4=C(Cl)C=CC=C4Cl,-5.931605578511759,BMS-3,LIMK Inhibitor,NCGC00345799-07,COC[C@H](NC(=O)[C@H](COC)NC(=O)C1=CN=C(C)S1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)[C@@]3(C)CO3,-6.8316056515638195,Oprozomib,Proteasome Inhibitor,0.869165,1
NCGC00345852-02,CC(C)C1=C2N=C(N[C@@H](CO)[C@H](O)CO)C=C(NCC3=CC=CC=C3)N2N=C1,-6.231605379060391,BS-194,CDK1/2/5/9 Inhibitor,NCGC00345799-07,COC[C@H](NC(=O)[C@H](COC)NC(=O)C1=CN=C(C)S1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)[C@@]3(C)CO3,-6.8316056515638195,Oprozomib,Proteasome Inhibitor,0.950755,0
NCGC00345823-01,CC(C)(N)C1=CC=C(C=C1)C2=NC3=C(C=CC=C3)N=C2C4=CC=CC=C4,-6.531605402012491,"Akt-I-1,2",AKT Inhibitor,NCGC00345799-07,COC[C@H](NC(=O)[C@H](COC)NC(=O)C1=CN=C(C)S1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)[C@@]3(C)CO3,-6.8316056515638195,Oprozomib,Proteasome Inhibitor,0.8739049999999999,1
NCGC00346969-01,CCOC(=O)N1CCN(CC1)[N+](\[O-])=N\OC2=CC=C(C=C2C#N)[N+]([O-])=O,-5.981605362312015,JS-59-4,nitric oxide donors,NCGC00345799-07,COC[C@H](NC(=O)[C@H](COC)NC(=O)C1=CN=C(C)S1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)[C@@]3(C)CO3,-6.8316056515638195,Oprozomib,Proteasome Inhibitor,0.803445,1
NCGC00346449-01,ClC1=CC=C(CCCOC2=NNC(=O)C(Br)=C2NCC3=CN=CC=C3)C=C1,-6.231605379060391,Parogrelil,Phosphodiesterase III/Va (PDE) Inhibitor,NCGC00345799-07,COC[C@H](NC(=O)[C@H](COC)NC(=O)C1=CN=C(C)S1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)[C@@]3(C)CO3,-6.8316056515638195,Oprozomib,Proteasome Inhibitor,1.051785,0
NCGC00386226-04,NC1=NC(N)=C2N=C(CC(CC#C)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)C=NC2=N1,-7.274421616144317,Pralatrexate,Dihydrofolate Reductase (DHFR) Inhibitors,NCGC00263222-02,CC1(C)OC2=C([C@H](NCC3=CC=CC=C3)[C@@H]1O)C(=O)C4=CC=CC=C4C2=O,-5.481605573349707,CAY-10581,IDO Inhibitor,0.9505600000000001,0
NCGC00345809-03,CC(C)C1=NN(C2=C1C(=O)NC(CC3=CC=C(OCCO)C=C3)=N2)C4=C(Cl)C=CC=C4Cl,-7.18160253455865,RGB-286147,CDK1/2/3/7/9 Inhibitor,NCGC00263222-02,CC1(C)OC2=C([C@H](NCC3=CC=CC=C3)[C@@H]1O)C(=O)C4=CC=CC=C4C2=O,-5.481605573349707,CAY-10581,IDO Inhibitor,0.861815,1
NCGC00345782-02,ClC1=CC=C(OCCCCCCN\C(NC2=CC=NC=C2)=N/C#N)C=C1,-8.331614083309999,GMX-1778,IKK beta Inhibitor,NCGC00263222-02,CC1(C)OC2=C([C@H](NCC3=CC=CC=C3)[C@@H]1O)C(=O)C4=CC=CC=C4C2=O,-5.481605573349707,CAY-10581,IDO Inhibitor,0.916695,1
NCGC00346644-04,O=C(CC1=CC=C(C=N1)C2=CC=C(OCCN3CCOCC3)C=C2)NCC4=CC=CC=C4,-7.43161051350816,KX-01,Src Kinase Inhibitor,NCGC00263222-02,CC1(C)OC2=C([C@H](NCC3=CC=CC=C3)[C@@H]1O)C(=O)C4=CC=CC=C4C2=O,-5.481605573349707,CAY-10581,IDO Inhibitor,0.9293799999999999,1
NCGC00346962-02,CN1C=C(C=N1)C2=CC=C3N=CC4=C(N(C(=O)C=C4)C5=CC6=C(CCN6C(=O)C=C)C=C5)C3=C2,-6.031605320261941,HMSL10077,BTK Inhibitor,NCGC00263222-02,CC1(C)OC2=C([C@H](NCC3=CC=CC=C3)[C@@H]1O)C(=O)C4=CC=CC=C4C2=O,-5.481605573349707,CAY-10581,IDO Inhibitor,1.008085,0
NCGC00346656-03,CCC1=C2N=C(C=C(NCC3=CC=C[N+]([O-])=C3)N2N=C1)N4CCCC[C@H]4CCO,-7.18160253455865,Dinaciclib (SCH727965),CDK1/2/5/9 Inhibitor,NCGC00263222-02,CC1(C)OC2=C([C@H](NCC3=CC=CC=C3)[C@@H]1O)C(=O)C4=CC=CC=C4C2=O,-5.481605573349707,CAY-10581,IDO Inhibitor,0.91404,1
NCGC00346951-03,O=C1C2=CC=CC=C2[N+]3=C1C4=C(C=C3)C5=CC=CC=C5N4,-5.931605578511759,Fascaplysin,CDK4/6 Inhibitor,NCGC00263222-02,CC1(C)OC2=C([C@H](NCC3=CC=CC=C3)[C@@H]1O)C(=O)C4=CC=CC=C4C2=O,-5.481605573349707,CAY-10581,IDO Inhibitor,0.8334250000000001,1
NCGC00345799-07,COC[C@H](NC(=O)[C@H](COC)NC(=O)C1=CN=C(C)S1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)[C@@]3(C)CO3,-6.8316056515638195,Oprozomib,Proteasome Inhibitor,NCGC00263222-02,CC1(C)OC2=C([C@H](NCC3=CC=CC=C3)[C@@H]1O)C(=O)C4=CC=CC=C4C2=O,-5.481605573349707,CAY-10581,IDO Inhibitor,0.838355,1
NCGC00347952-11,C\C(=N/NC(=S)N1CCC1)C2=NC=CC=C2,-8.731656086048936,NSC-319726,Mutant p53 Activator,NCGC00263222-02,CC1(C)OC2=C([C@H](NCC3=CC=CC=C3)[C@@H]1O)C(=O)C4=CC=CC=C4C2=O,-5.481605573349707,CAY-10581,IDO Inhibitor,0.64934,1
NCGC00346535-01,COC1=CC=C(C=C1)[S+]([O-])(=O)N(C(C)=O)C2=C(\C=C\C3=CC=N(=O)C=C3)C=CC=C2,-6.081605805570835,IVX-214,Polo-like Kinase-1 (Plk-1) Inhibitor,NCGC00263222-02,CC1(C)OC2=C([C@H](NCC3=CC=CC=C3)[C@@H]1O)C(=O)C4=CC=CC=C4C2=O,-5.481605573349707,CAY-10581,IDO Inhibitor,0.97594,0
