Protocol Name,Sample ID,Resolve,InChiKey,Sample Data Type,AC50 (uM),CC-v2,Efficacy,Max Resp,Structure,Metabolic Stability [m],Permeability [1e-6 cm/sec],Solubility [ug/ml],Drug Name,Assay Plate ID,Supplier ID,Supplier,Library,Log AC50 (M),Ligand Efficiency,Sample Name,Alias,CC-v1,LEC,BEI,SEI,Data Range,Inf Activity,Hill Coef,PValue,R2,AC50_2 (uM),Log AC50 2,Hill Coef 2,Fraction,Sample ID2,Tox21 ID,Zero Activity,User Flag,Max Read1,Max Data,Min Data,AUC,AUC Fit,Cmpd Plate ID,Comment,Log AC50-,Log AC50+,Inf Activity-,Inf Activity+,Custom 2,Custom 1,NCGC Unique ID,Mapping ID,Drug ID,Assay Name,Hash Key(24),MLSMR Compound Class,Primary MOA,Origin,Solvent,Salt Code,Purity,Purity Rating,MW,PubChem SID,CAS#,Gene Symbol,Gene ID,Tanimoto,Layer Index,Data Points,Mask No,Log Dye Conc,Report Flag,Assay Protocol ID,Mask Flags,Sample Replicate,Plate Replicate,Measure Time,Replicate IDs,Data Mode,Assay Outcome,Phenotype,Activity Score,Confirmation Flag,Control Flag,Conc ID,Experiment Set,Team,Scientist,IC50 (uM),Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19,Data20,Data21,Data22,Data23,Data24,Sample Data ID
panc1-proliferating,NCGC00346469-01,NCGC00346469-01|NCGC00346469-02|NCGC00346469-03|NCGC00346469-04|NCGC00346469-05|NCGC00346469-06|NCGC00346469-07|NCGC00346469-08,InChIKey=SJFBTAPEPRWNKH-CCKFTAQKSA-N,activity,0.037016,-1.1,-85.7,10.986,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)C1=CC=CC(=N1)C2=CC=CC=C2)[C@@H](C)O)B(O)O,,,,,,C3599,Ontario Chemicals,,-7.4316,0.34,Delanzomib,CEP18770,-1.1,,17.978,5.635,111.877,8.943,2.406,0,0.966,,,,,,,94.643,,,111.871,-0.006,188.065,,,,,,,,,,DUT87HSZBAXS,SJFBTAPEPRWNKH,,PANC1,OioAbCLjiROTlSPjPq,,Proteasome Inhibitor,,,,,,413.3,174006324,847499-27-8,PSMD1,5707,,,33,0,,,104265,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,643,336,221,645,000,000,000,000",,,,,1,,155550882,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221656819
panc1-proliferating,NCGC00162381-03,NCGC00016060-01|NCGC00016060-02|NCGC00016060-03|NCGC00016060-04|NCGC00016060-05|NCGC00016060-06|NCGC00016060-07|NCGC00016060-08|NCGC00016060-09|NCGC00016060-10|NCGC00016060-11|NCGC00016060-12|NCGC00016060-13|NCGC00016060-14|NCGC00016060-15|NCGC00016060-16|NCGC00016060-17|NCGC00162381-10|NCGC00261947-01,InChIKey=IXFPJGBNCFXKPI-FSIHEZPISA-N,activity,0.037016,-1.1,-84.449,8.774,[H][C@]12[C@H](OC(=O)CCCCCCC)[C@@H](OC(=O)C(\C)=C/C)C(C)=C1[C@@H]3OC(=O)[C@@](C)(O)[C@@]3(O)[C@H](C[C@]2(C)OC(C)=O)OC(=O)CCC,,,,CIPLUS_188477;Thapsigargin;LS-176600;NCGC00162381-04;NCGC00162381-03;THAPSGARGIN;NCGC00162381-02;NCGC00094500-01;NCGC00162381-01;NCGC00016060-01;,,BIOMOL_PE-180,BIOMOL,,-7.4316,0.222,Thapsigargin,THAPSGARGIN;Thapsigargin,-1.1,,11.418,4.319,120.097,17.414,1,0,0.91,,,,,,,101.863,,,127.647,7.551,228.173,226.206,,,,,,,,,434QPUVTMQLC,IXFPJGBNCFXKPI,7274901;,PANC1,CxyWFHwqXlmGdvxEBC,,SERCA Inhibitor,,,,,,650.8,26755728,67526-95-8,ATP2A1,5578,,,33,0,,,104265,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,644,684,221,645,000,000,000,000",,,,,1,,155552230,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221655647
panc1-proliferating,NCGC00263220-02,NCGC00229513-01|NCGC00263220-01|NCGC00263220-02|NCGC00263220-03|NCGC00263220-04|NCGC00263220-05|NCGC00263220-06|NCGC00263220-07|NCGC00381555-01|NCGC00381555-02|NCGC00381555-03|NCGC00381555-04|NCGC00381555-05|NCGC00381555-06|NCGC00381555-07|NCGC00381555-08|NCGC00389773-01|NCGC00389773-02,InChIKey=OHRURASPPZQGQM-UHFFFAOYSA-N,activity,0.041533,-1.1,-86.596,14.964,C\C=C1/NC(=O)[C@H]2CSSCC\C=C/[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@@H](NC1=O)C(C)C,,,,,,CT-ROMI,ChemieTek,,-7.3816,0.281,Romidepsin,Romidepsin; Romidepsin;FK-228/NSC-630176,-1.1,,13.65,3.817,115.981,10.385,3.132,0,0.946,,,,,,,96.98,,,115.453,-0.528,201.992,,,,,,,,,,TRWH2CX4FTQ3,OHRURASPPZQGQM,,PANC1,gMrzQvxJHLKUwtRXEb,,HDAC Inhibitor,,,,,,540.7,174006359,128517-07-7,HDAC1,3065,,,33,0,,,104265,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,643,356,221,645,000,000,000,000",,,,,1,,155550902,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221655858
panc1-proliferating,NCGC00346692-01,NCGC00346692-01|NCGC00346692-02|NCGC00346692-03|NCGC00346692-04|NCGC00346692-05|NCGC00346692-06|NCGC00346692-07|NCGC00346692-08|NCGC00346692-09|NCGC00346692-10|NCGC00346692-11,InChIKey=JOWXJLIFIIOYMS-UHFFFAOYSA-N,activity,0.046601,-1.1,-101.734,7.029,COC1=CC=C(C=N1)C2=NC3=C(SC(=C3)CN(C)C4=NC=C(C=N4)C(=O)NO)C(=N2)N5CCOCC5,,,,,,S2759 ,Selleck,,-7.3316,0.28,CUDC-907,PI3K/HDAC Inhibitor I,-1.1,,14.414,4.389,108.547,4.532,1.1,0,0.963,,,,,,,106.266,,,104.183,-4.364,199.606,,,,,,,,,,3GKDNGQTRN4K,JOWXJLIFIIOYMS,,PANC1,XayptyKpeSwYBFUOcb,,PI3K Inhibitor,,,,,,508.6,174006463,1339928-25-4,PIK3CA,5290,,,33,0,,,104265,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,644,017,221,646,000,000,000,000",,,,,1,,155551563,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657254
panc1-proliferating,NCGC00346550-01,NCGC00346550-01|NCGC00346550-02|NCGC00346550-03|NCGC00346550-04|NCGC00346550-05|NCGC00346550-06|NCGC00346550-07|NCGC00346550-08|NCGC00346550-09,InChIKey=UFSKUSARDNFIRC-UHFFFAOYSA-N,activity,0.058667,-1.1,-104.429,1.596,CC1=C(N=C(NC(=O)C2(CC2)C3=CC4=C(OC(F)(F)O4)C=C3)C=C1)C5=CC=CC(=C5)C(O)=O,,,,,,S1565,Selleck,,-7.2316,0.301,Lumacaftor,VX-809,-1.1,,15.981,7.183,111.665,0.447,1.1,0,0.973,,,,,,,104.876,,,109.246,-2.419,196.582,,,,,,,,,,D77H12SA6VK3,UFSKUSARDNFIRC,,PANC1,BuqylKgvRsfRmBpeEJ,,CFTR Channel Modulator,,,,,,452.4,174007055,936727-05-8,CFTR,1080,,,33,0,,,104265,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,643,165,221,645,000,000,000,000",,,,,1,,155550711,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221656309
panc1-proliferating,NCGC00346500-01,NCGC00346500-01|NCGC00346500-02|NCGC00346500-03|NCGC00346500-04|NCGC00346500-05|NCGC00346500-06|NCGC00346500-07|NCGC00346500-08|NCGC00346500-09|NCGC00346500-10|NCGC00346500-11|NCGC00346500-12,InChIKey=VOUDEIAYNKZQKM-MYHMWQFYSA-N,activity,0.058667,-1.1,-89.538,23.34,CN(/N=C/C1=CN=C2C=CC(=C[N]12)Br)[S+]([O-])(=O)C3=C(C)C=CC(=C3)[N+]([O-])=O,,,,,,S1205,Selleck,,-7.2316,0.368,PIK-75,PIK-75,-1.1,,15.986,5.616,109.803,10.98,1,0,0.913,,,,,,,100.519,,,113.197,3.394,228.428,222.921,,,,,,,,,AGUT8SFL54ZF,QTHCAAFKVUWAFI,,PANC1,qeEMqfsgoqJcaDnOFi,,PI3K Inhibitor,,,HCL,,,452.3,174006494,945619-31-8,PIK3CA,5290,,,33,0,,,104265,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,643,988,221,646,000,000,000,000",,,,,1,,155551534,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221656354
panc1-proliferating,NCGC00344630-01,NCGC00344630-01|NCGC00344630-02|NCGC00344630-03|NCGC00344630-04|NCGC00344630-05|NCGC00344630-06|NCGC00344630-07,InChIKey=NGWSFRIPKNWYAO-SHTIJGAHSA-N,activity,0.065826,-1.1,-101.923,-2.501,C[C@@]12OC(=O)[C@@]1(NC(=O)[C@@H]2CCCl)[C@@H](O)[C@H]\3CCC\C=C3,,,,,,Marizomib,UCSD-Jensen,,-7.1816,0.469,Marizomib,Marizomib/Salinosporamide A,-1.1,,22.88,9.483,123.906,-2.6,1.627,0,0.978,,,,,,,99.323,,,116.577,-7.329,186.336,,,,,,,,,,4HCF82BQNM4W,NGWSFRIPKNWYAO,,PANC1,SwBSqBSDPJmAKzozuk,,Proteasome Inhibitor,,,,,,313.8,174007068,437742-34-2,PSMD1,5707,,,33,0,,,104265,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,643,370,221,645,000,000,000,000",,,,,1,,155550916,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221656213
panc1-proliferating,NCGC00263110-01,NCGC00263110-01|NCGC00263110-02|NCGC00263110-03|NCGC00263110-04,InChIKey=DZOJBGLFWINFBF-UMSFTDKQSA-N,activity,0.092981,-1.1,-86.476,17.426,CN(C(C)=O)C1(CCN(CCC[C@@]2(CCCN(C2)C(=O)C3=CC=CC=C3)C4=CC=C(Cl)C(=C4)Cl)CC1)C5=CC=CC=C5,,,,,,Axon 1533,ChemAxon,,-7.0316,0.23,Osanetant,SR-142806;Osanetant,-1.1,,11.589,15.57,114.937,10.919,1.826,0.001,0.955,,,,,,,97.395,,,119.357,4.42,246.859,233.711,,,,,,,,,NA3CAQ81UC97,DZOJBGLFWINFBF,,PANC1,sDgGcjImxXhnXZpeqe,,Tachykinin NK3 Antagonist,,,,,,606.6,137275954,160492-56-8,TACR3,6870,,,33,4,,,104265,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,644,180,221,644,000,000,000,000",,,,,1,,155551726,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221656763
panc1-proliferating,NCGC00263087-01,NCGC00263087-01|NCGC00263087-02|NCGC00263087-03|NCGC00263087-04|NCGC00263087-05|NCGC00263087-06|NCGC00263087-07|NCGC00263087-08|NCGC00263087-09|NCGC00263087-10|NCGC00263087-11|NCGC00263087-12|NCGC00263087-13|NCGC00263087-14|NCGC00263087-15,InChIKey=SXNJFOWDRLKDSF-XKHVUIRMSA-N,activity,0.104326,-1.1,-90.873,5.084,CC[C@H]1N(C(C)C)C2=NC(=NC=C2N(C)C1=O)NC3=CC=C(C=C3OC)C(=O)NC4CCC(CC4)N5CCN(CC5)CC6CC6,,,,,,Axon 1473,ChemAxon,,-6.9816,0.213,Volasertib,Volasertib;BI-6727,-1.1,,11.28,6.496,102.081,10.208,1,0,0.913,,,,,,,101.081,,,105.292,3.211,252.227,,,,,,,,,,YPVVF1C7MGYD,SXNJFOWDRLKDSF,,PANC1,MrSsHkERgAOQTfxLac,,Polo-like Kinase-1 (Plk-1) Inhibitor,,,,,,618.8,137275930,755038-65-4,PLK1,5347,,,33,0,,,104265,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,644,696,221,645,000,000,000,000",,,,,1,,155552242,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657234
panc1-proliferating,NCGC00162440-01,NCGC00162440-01|NCGC00162440-02|NCGC00162440-03|NCGC00162440-04|NCGC00162440-05|NCGC00162440-06,InChIKey=YACHGFWEQXFSBS-XYERBDPFSA-N,activity,0.109789,-1.1,-83.64,22.744,CCC(\C=C\[C@@H]1OC(=O)C=C[C@@H]1C)=C\[C@H](C)C\C=C\C(C)=C\[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)C\C(C)=C\C(O)=O,,,,"PD 114720;PD-114,720;Leptomycin B from Streptomyces sp.;ELACTOCIN;2,10,12,16,18-Nonadecapentaenoic acid, 19-(3,6-dihydro-3-methyl-6-oxo-2H-pyran-2-yl)-17-ethyl-6-hydroxy-3,5,7,9,11,15-hexamethyl-8-oxo-;former RN;elactocin;CI 940;Leptomycin B;CIPLUS_215872;NCGC00162440-01;LS-96801;leptomycin B;LS-178242;CI-940;",,Tocris-1987,Tocris,,-6.9594,0.245,Leptomycin B,Leptomycin B,-1.1,,12.868,6.703,108.025,10.802,4.955,0,0.939,,,,,,,94.442,,,108.554,0.529,383.127,,,,,,,,,,V7Y3YYH84A11,YACHGFWEQXFSBS,7267243;,PANC1,iKoWbkGcxwSsfZXfYE,,Nuclear export Inhibitor,,,,,,540.7,26755777,87081-35-4,,,,,33,0,,,104265,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,647,172,221,647,000,000,000,000",,,,,1,,155554718,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221655992
panc1-proliferating,NCGC00015038-08,MLS002153337-01|NCGC00015038-01|NCGC00015038-02|NCGC00015038-03|NCGC00015038-04|NCGC00015038-05|NCGC00015038-06|NCGC00015038-07|NCGC00015038-08|NCGC00015038-09|NCGC00015038-10|NCGC00015038-11|NCGC00015038-12|NCGC00015038-13|NCGC00015038-14|NCGC00015038-15|NCGC00015038-16|NCGC00254512-01|NCGC00260719-01|NCGC00348366-01|NCGC00348366-02|NCGC00348366-03|NCGC00348366-04,InChIKey=TVZGACDUOSZQKY-UHFFFAOYSA-N,activity,0.117056,-1.1,-88.623,6.753,NC1=NC2=NC=C(CNC3=CC=C(C=C3)C(=O)NC(CCC(O)=O)C(O)=O)N=C2C(=N1)N,,,,"Aminopterin sodium;Disodium Salt Aminopteri;CIPLUS_148719;LS-175944;Aminopterin;AMINOPTERIN SODIUM;CIPLUS_746893;LS-71807;NCGC00093553-05;AMINOPTERIN;NCGC00093553-06;4-Amino-PGA;LS-71805;Sodium, Aminopteri;0   Aminopterin Di;Aminofolic acid, 4-;NCGC00093553-01;NCGC00093553-02;NCGC00093553-03;Aminopterin, Disodium Salt;NCGC00093553-04;Aminopterinum natricum;Aminopterin Sodium;Aminopterine sodique;aminopterinum natricum;4-Aminopteroyl-L-glutamic acid;NCGC00015038-01;aminopterine sodique;L-Glutamic acid, N-(4-(((2,4-diamino-6-pteridinyl)methyl)amino)benzoyl)-;Aminopterin hydrate;CIPLUS_747865;Aminopterina sodica;CIPLUS_166708;CIPLUS_747864;4-Aminofolic acid;",,862274,SigmaAldrich,,-6.9316,0.297,Aminopterin,"Aminopterin;4-Aminofolic acid;Aminofolic acid, 4-;AMINOPTERIN",-1.1,,15.735,3.079,98.337,9.666,1,0,0.941,,,,,,,98.289,,,102.385,4.048,250.177,239.689,,,,,,,,,JWX6YBL1Y5RX,TVZGACDUOSZQKY,7232745;,PANC1,SYLbFboUIATqolkDZO,,Dihydrofolate Reductase (DHFR) Inhibitor,,,,,,440.4,124879113,54-62-6,DHFR,1719,,,33,0,,,104265,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,647,205,221,647,000,000,000,000",,,,,1,,155554751,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657258
panc1-proliferating,NCGC00242478-02,NCGC00242478-01|NCGC00242478-02|NCGC00242478-03|NCGC00242478-04|NCGC00242478-05|NCGC00242478-06|NCGC00242478-07|NCGC00242478-08|NCGC00242478-09|NCGC00242478-10|NCGC00242478-11|NCGC00242478-12|NCGC00242478-13|NCGC00387833-01|NCGC00387833-02|NCGC00387833-03|NCGC00387833-04,InChIKey=DFSYBWLNYPEFJK-VHYOVEFHSA-N,activity,0.147365,-1.1,-93.613,3.206,CO[C@H]1C[C@H](C)C\C2=C(/NCCN(C)C)C(=O)\C=C(\NC(=O)\C(=C/C=C\[C@H](OC)[C@@H](OC(N)=O)\C(=C/[C@H](C)[C@H]1O)C)C)C2=O,,,,,,S1142,Selleck,,-6.8316,0.213,Alvespimycin hydrochloride,Alvespimycin hydrochloride;17-DMAG/BMS-826476/NSC-707545,-1.1,,11.075,3.999,115.43,6.468,1,0,0.926,,,,,,,100.081,,,111.201,-4.229,249.785,247.712,,,,,,,,,8A2G2742W361,KUFRQPKVAWMTJO,,PANC1,tHPpgYzgbGTxNJIHrH,,Heat Shock Protein 90 (hsp90) Inhibitor,,,HCL,,,616.7,137275850,467214-21-7,HSP90AB1,3326,,,33,0,,,104265,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,647,727,221,644,000,000,000,000",,,,,1,,155552465,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221656802
panc1-proliferating,NCGC00345799-01,NCGC00345799-01|NCGC00345799-02|NCGC00345799-03|NCGC00345799-04|NCGC00345799-05|NCGC00345799-06|NCGC00345799-07|NCGC00345799-08|NCGC00345799-09|NCGC00345799-10|NCGC00345799-11|NCGC00345799-12,InChIKey=SWZXEVABPLUDIO-WSZYKNRRSA-N,activity,0.147365,-1.1,-92.714,10.414,COC[C@H](NC(=O)[C@H](COC)NC(=O)C1=CN=C(C)S1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)[C@@]3(C)CO3,,,,,,CT-OPRO,ChemieTek,,-6.8316,0.253,Oprozomib,Oprozomib,-1.1,,12.824,3.869,111.911,3.483,2.406,0,0.976,,,,,,,96.198,,,106.886,-5.024,225.206,,,,,,,,,,RTA4N333ZHJX,SWZXEVABPLUDIO,,PANC1,mdenAHcgBalOfhpuxp,,Proteasome Inhibitor,,,,,,532.6,174006320,935888-69-0,PSMD1,5707,,,33,0,,,104265,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,643,327,221,645,000,000,000,000",,,,,1,,155550873,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221656012
panc1-proliferating,NCGC00249612-01,NCGC00249612-01|NCGC00249612-02|NCGC00249612-03|NCGC00249612-04|NCGC00249612-05|NCGC00249612-06|NCGC00249612-07|NCGC00389637-01,InChIKey=YTXSYWAKVMZICI-PVCZSOGJSA-N,activity,0.165346,-1.1,-102.474,-4.662,CC(C)C[C@H](NC(=O)CNC(=O)C1=C(Cl)C=CC(=C1)Cl)B2OC(=O)CC(CC(O)=O)(O2)C(O)=O,,,,,,S2181,Selleck,,-6.7816,0.274,Ixazomib citrate,,-1.1,,13.112,3.895,131.333,-6.023,3.512,0,0.967,,,,,,,96.451,,,114.822,-16.511,207.677,208.94,,,,,,,,,W7Y3L4LFPTZ9,YTXSYWAKVMZICI,,PANC1,qvKGefngNdYOUcKPWr,,Proteasome Inhibitor,,,,,,517.1,124955653,1201902-80-8,PSMD1,5707,,,33,0,,,104265,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,643,329,221,645,000,000,000,000",,,,,1,,155550875,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221656691
panc1-proliferating,NCGC00025060-16,MLS001401431-01|MLS002154208-01|MLS002701970-01|NCGC00015079-03|NCGC00015079-04|NCGC00015079-06|NCGC00015079-07|NCGC00015079-09|NCGC00015079-11|NCGC00015079-12|NCGC00025060-01|NCGC00025060-02|NCGC00025060-03|NCGC00025060-04|NCGC00025060-05|NCGC00025060-06|NCGC00025060-07|NCGC00025060-08|NCGC00025060-09|NCGC00025060-10|NCGC00025060-11|NCGC00025060-12|NCGC00025060-13|NCGC00025060-14|NCGC00025060-15|NCGC00025060-16|NCGC00025060-17|NCGC00025060-18|NCGC00025060-19|NCGC00025060-20|NCGC00025060-21|NCGC00025060-22|NCGC00025060-23|NCGC00025060-24|NCGC00025060-25|NCGC00025060-26|NCGC00025060-27|NCGC00025060-28|NCGC00025060-29|NCGC00025060-34|NCGC00025060-35|NCGC00025060-36|NCGC00095284-01|NCGC00095284-02|NCGC00254216-01|NCGC00260705-01|NCGC00655718-01,InChIKey=FBOZXECLQNJBKD-ZDUSSCGKSA-N,activity,0.208159,-1.1,-87.266,26.836,CN(CC1=NC2=C(N)N=C(N)N=C2N=C1)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O,,,,,,S1210,Selleck,,-6.6816,0.278,Methotrexate," Methylaminopterin; Antifolan; Amethopterin (R,S); Mtx-1 protein, rat; Dl-Amethopterin; Methotrexate Hydrate;Abitrexate (Methotrexate); (+/-)Amethopterin; ; D-Methotrexate; (-)Amethopterin; Mexate; methotrexate; Methotrexate hydrate; Metotrexato; Slc19a1 protein, rat; L-Amethopterin hydrate; (+)-Amethopterin hydrate; Methotrexate; 8   D-(-)-Amethopterin;Methotrexate hydrate; DL-Amethopterin; MTXGlu3; Methotrexate Pres-Fre; (+)-Amethopterin;Methotrexate",-1.1,,14.7,3.089,105.084,13.661,1.967,0,0.969,,,,,,,100.927,,,109.942,4.858,275.35,,,,,,,,,,QBHCSP2DG8TT,FBOZXECLQNJBKD,,PANC1,gfIdNAaSaTDnRoObDq,,Dihydrofolate Reductase (DHFR) Inhibitor,,,,,,454.4,174006964,59-05-2,DHFR,1719,,,33,2,,,104265,1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,647,214,221,647,000,000,000,000",,,,,1,,155554760,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221656270
panc1-proliferating,NCGC00249611-03,NCGC00249611-01|NCGC00249611-02|NCGC00249611-03|NCGC00249611-04|NCGC00249611-05|NCGC00249611-06|NCGC00249611-07|NCGC00249611-08|NCGC00249611-09,InChIKey=MXAYKZJJDUDWDS-LBPRGKRZSA-N,activity,0.208159,-1.1,-106.151,-10.19,CC(C)C[C@H](NC(=O)CNC(=O)C1=C(Cl)C=CC(=C1)Cl)B(O)O,,,,,,S2180,Selleck,,-6.6816,0.399,Ixazomib, Ixazomib;Ixazomib;MLN-2238??;MLN2238,-1.1,,18.502,6.765,120.971,-6.426,2.253,0,0.98,,,,,,,99.725,,,110.072,-10.899,228.308,,,,,,,,,,S5QJM63MCSGP,MXAYKZJJDUDWDS,,PANC1,ELotjxoiBJRPQUXZJw,,Proteasome Inhibitor,,,,,,361,174007116,1072833-77-2,PSMD1,5707,,,33,1,,,104265,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,643,315,221,645,000,000,000,000",,,,,1,,155550861,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221656462
panc1-proliferating,NCGC00346674-01,NCGC00346674-01|NCGC00346674-02|NCGC00346674-03|NCGC00346674-04|NCGC00346674-05|NCGC00346674-06,InChIKey=IFRGXKKQHBVPCQ-UHFFFAOYSA-N,activity,0.208159,-1.1,-82.989,35.74,CC(C)C1=C(O)C=C(O)C(=C1)C(=O)N2CC3=C(C2)C=C(CN4CCN(C)CC4)C=C3,,,,,,S1163,Selleck,,-6.6816,0.306,Onalespib,AT13387,-1.3,,16.312,9.747,111.39,16.152,2.333,0,0.89,,,,,,,99.14,,,119.735,8.345,290.303,279.216,,,,,,,,,W9TP9BN7UBYB,IFRGXKKQHBVPCQ,,PANC1,buMOalgrmSkeJXqvUs,,Heat Shock Protein 90 (hsp90) Inhibitor,,,,,,409.5,174007062,912999-49-6,HSP90AB1,3326,,,33,0,,,104265,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,643,362,221,645,000,000,000,000",,,,,1,,155550908,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221656659
panc1-proliferating,NCGC00346487-01,NCGC00346487-01|NCGC00346487-02|NCGC00346487-03|NCGC00346487-04|NCGC00346487-05|NCGC00346487-06,InChIKey=PAWIYAYFNXQGAP-UHFFFAOYSA-N,activity,0.233558,-1.1,-94.222,1.156,C[N]1C=C(CNCC2CCN(CC2)C3=NC=C(C=N3)C(=O)NO)C4=CC=CC=C14,,,,,,S1096,Selleck,,-6.6316,0.314,Quisinostat,JNJ-26481585,-1.1,,16.807,6.632,116.314,9.7,1.331,0,0.92,,,,,,,103.922,,,114.705,-1.61,293.946,,,,,,,,,,FLLX38PJJPND,PAWIYAYFNXQGAP,,PANC1,ptnuLYEgGARpymcxjW,,HDAC Inhibitor,,,,,,394.5,174006335,875320-29-9,HDAC1,3065,,,33,0,,,104265,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,643,407,221,645,000,000,000,000",,,,,1,,155550953,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221655875
