AssayId,BlockId,Size,RowSid,RowName,RowTarget,ColSid,ColName,ColTarget,RowIC50,ColIC50,RowConcs,ColConcs,RowConcUnit,ColConcUnit
9191,210,10,NCGC00346951-03,"Fascaplysin","CDK4/6 Inhibitor",NCGC00249613-10,"Carfilzomib","Proteasome Inhibitor",0.545593,0.0,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390624,0.0195312,0.0097656,0.0",uM,uM
9191,211,10,NCGC00345799-07,"Oprozomib","Proteasome Inhibitor",NCGC00249613-10,"Carfilzomib","Proteasome Inhibitor",0.054982,0.007051,"6.300000000000001,3.1500000000000004,1.5750000000000002,0.7875000000000001,0.39375000000000004,0.19687500000000002,0.09843760000000001,0.04921880000000001,0.024609400000000003,0.0","2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390624,0.0195312,0.0097656,0.0",uM,uM
9191,212,10,NCGC00263222-02,"CAY-10581","IDO Inhibitor",NCGC00249613-10,"Carfilzomib","Proteasome Inhibitor",2.075417,0.006938,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390624,0.0195312,0.0097656,0.0",uM,uM
9191,213,10,NCGC00347952-11,"NSC-319726","Mutant p53 Activator",NCGC00249613-10,"Carfilzomib","Proteasome Inhibitor",0.088721,0.006478,"12.600000000000001,6.300000000000001,3.1500000000000004,1.5750000000000002,0.7875000000000001,0.39375000000000004,0.19687500000000002,0.09843760000000001,0.04921880000000001,0.0","2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390624,0.0195312,0.0097656,0.0",uM,uM
9191,214,10,NCGC00346535-01,"IVX-214","Polo-like Kinase-1 (Plk-1) Inhibitor",NCGC00249613-10,"Carfilzomib","Proteasome Inhibitor",0.580832,0.006098,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390624,0.0195312,0.0097656,0.0",uM,uM
9191,215,10,NCGC00345825-01,"BMS-3","LIMK Inhibitor",NCGC00249613-10,"Carfilzomib","Proteasome Inhibitor",0.333451,0.003896,"14.0,7.0,3.5,1.75,0.875,0.4375,0.21875,0.109375,0.0546876,0.0","2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390624,0.0195312,0.0097656,0.0",uM,uM
9191,216,10,NCGC00345852-02,"BS-194","CDK1/2/5/9 Inhibitor",NCGC00249613-10,"Carfilzomib","Proteasome Inhibitor",2.356051,0.0,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390624,0.0195312,0.0097656,0.0",uM,uM
9191,217,10,NCGC00345823-01,"Akt-I-1,2","AKT Inhibitor",NCGC00249613-10,"Carfilzomib","Proteasome Inhibitor",20.293901,0.003465,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390624,0.0195312,0.0097656,0.0",uM,uM
9191,218,10,NCGC00263087-15,"Volasertib","Polo-like Kinase-1 (Plk-1) Inhibitor",NCGC00249613-10,"Carfilzomib","Proteasome Inhibitor",0.036203,0.009107,"10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390624,0.0","2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390624,0.0195312,0.0097656,0.0",uM,uM
9191,219,10,NCGC00346969-01,"JS-59-4","nitric oxide donors",NCGC00249613-10,"Carfilzomib","Proteasome Inhibitor",0.544082,0.007243,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390624,0.0195312,0.0097656,0.0",uM,uM
9191,220,10,NCGC00253438-01,"BI-2536","Polo-like Kinase-1 (Plk-1) Inhibitor",NCGC00249613-10,"Carfilzomib","Proteasome Inhibitor",0.019619,0.005236,"4.0,2.0,1.0,0.5,0.25,0.125,0.0625,0.03125,0.015625,0.0","2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390624,0.0195312,0.0097656,0.0",uM,uM
9191,221,10,NCGC00346449-01,"Parogrelil","Phosphodiesterase III/Va (PDE) Inhibitor",NCGC00249613-10,"Carfilzomib","Proteasome Inhibitor",36.26538,0.006439,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390624,0.0195312,0.0097656,0.0",uM,uM
9191,222,10,NCGC00263112-06,"GSK-461364A","Polo-like Kinase-1 (Plk-1) Inhibitor",NCGC00249613-10,"Carfilzomib","Proteasome Inhibitor",0.0,0.006236,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390624,0.0195312,0.0097656,0.0",uM,uM
9191,223,10,NCGC00263110-02,"Osanetant","Tachykinin NK3 Antagonist",NCGC00249613-10,"Carfilzomib","Proteasome Inhibitor",26.403467,0.005889,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390624,0.0195312,0.0097656,0.0",uM,uM
9191,224,10,NCGC00386226-04,"Pralatrexate","Dihydrofolate Reductase (DHFR) Inhibitors",NCGC00346951-03,"Fascaplysin","CDK4/6 Inhibitor",0.008063,0.72956,"0.25,0.125,0.0625,0.03125,0.015625,0.007812400000000001,0.0039062000000000003,0.0019532,9.766E-4,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,225,10,NCGC00346962-02,"HMSL10077","BTK Inhibitor",NCGC00346951-03,"Fascaplysin","CDK4/6 Inhibitor",5.143201,0.679194,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,226,10,NCGC00347952-11,"NSC-319726","Mutant p53 Activator",NCGC00346951-03,"Fascaplysin","CDK4/6 Inhibitor",7.443241,0.518753,"12.600000000000001,6.300000000000001,3.1500000000000004,1.5750000000000002,0.7875000000000001,0.39375000000000004,0.19687500000000002,0.09843760000000001,0.04921880000000001,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,227,10,NCGC00346969-01,"JS-59-4","nitric oxide donors",NCGC00346951-03,"Fascaplysin","CDK4/6 Inhibitor",0.615975,0.587685,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,228,10,NCGC00386226-04,"Pralatrexate","Dihydrofolate Reductase (DHFR) Inhibitors",NCGC00345799-07,"Oprozomib","Proteasome Inhibitor",0.008053,0.052234,"0.25,0.125,0.0625,0.03125,0.015625,0.007812400000000001,0.0039062000000000003,0.0019532,9.766E-4,0.0","6.300000000000001,3.1500000000000004,1.5750000000000002,0.7875000000000001,0.39375000000000004,0.19687500000000002,0.09843760000000001,0.04921880000000001,0.024609400000000003,0.0",uM,uM
9191,229,10,NCGC00345809-03,"RGB-286147","CDK1/2/3/7/9 Inhibitor",NCGC00345799-07,"Oprozomib","Proteasome Inhibitor",0.00844,0.073041,"1.6,0.8,0.4,0.2,0.1,0.05,0.025,0.0125,0.00625,0.0","6.300000000000001,3.1500000000000004,1.5750000000000002,0.7875000000000001,0.39375000000000004,0.19687500000000002,0.09843760000000001,0.04921880000000001,0.024609400000000003,0.0",uM,uM
9191,230,10,NCGC00346644-04,"KX-01","Src Kinase Inhibitor",NCGC00345799-07,"Oprozomib","Proteasome Inhibitor",0.053421,0.058935,"1.4000000000000001,0.7000000000000001,0.35000000000000003,0.17500000000000002,0.08750000000000001,0.043750000000000004,0.021875000000000002,0.0109376,0.0054688,0.0","6.300000000000001,3.1500000000000004,1.5750000000000002,0.7875000000000001,0.39375000000000004,0.19687500000000002,0.09843760000000001,0.04921880000000001,0.024609400000000003,0.0",uM,uM
9191,231,10,NCGC00346962-02,"HMSL10077","BTK Inhibitor",NCGC00345799-07,"Oprozomib","Proteasome Inhibitor",4.110334,0.076623,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","6.300000000000001,3.1500000000000004,1.5750000000000002,0.7875000000000001,0.39375000000000004,0.19687500000000002,0.09843760000000001,0.04921880000000001,0.024609400000000003,0.0",uM,uM
9191,232,10,NCGC00346656-03,"Dinaciclib (SCH727965)","CDK1/2/5/9 Inhibitor",NCGC00345799-07,"Oprozomib","Proteasome Inhibitor",0.073666,0.086964,"2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390624,0.0195312,0.0097656,0.0","6.300000000000001,3.1500000000000004,1.5750000000000002,0.7875000000000001,0.39375000000000004,0.19687500000000002,0.09843760000000001,0.04921880000000001,0.024609400000000003,0.0",uM,uM
9191,233,10,NCGC00346951-03,"Fascaplysin","CDK4/6 Inhibitor",NCGC00345799-07,"Oprozomib","Proteasome Inhibitor",0.703406,0.048564,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","6.300000000000001,3.1500000000000004,1.5750000000000002,0.7875000000000001,0.39375000000000004,0.19687500000000002,0.09843760000000001,0.04921880000000001,0.024609400000000003,0.0",uM,uM
9191,234,10,NCGC00347952-11,"NSC-319726","Mutant p53 Activator",NCGC00345799-07,"Oprozomib","Proteasome Inhibitor",0.068403,0.062573,"12.600000000000001,6.300000000000001,3.1500000000000004,1.5750000000000002,0.7875000000000001,0.39375000000000004,0.19687500000000002,0.09843760000000001,0.04921880000000001,0.0","6.300000000000001,3.1500000000000004,1.5750000000000002,0.7875000000000001,0.39375000000000004,0.19687500000000002,0.09843760000000001,0.04921880000000001,0.024609400000000003,0.0",uM,uM
9191,235,10,NCGC00346535-01,"IVX-214","Polo-like Kinase-1 (Plk-1) Inhibitor",NCGC00345799-07,"Oprozomib","Proteasome Inhibitor",0.099795,0.065953,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","6.300000000000001,3.1500000000000004,1.5750000000000002,0.7875000000000001,0.39375000000000004,0.19687500000000002,0.09843760000000001,0.04921880000000001,0.024609400000000003,0.0",uM,uM
9191,236,10,NCGC00345825-01,"BMS-3","LIMK Inhibitor",NCGC00345799-07,"Oprozomib","Proteasome Inhibitor",0.238884,0.060576,"14.0,7.0,3.5,1.75,0.875,0.4375,0.21875,0.109375,0.0546876,0.0","6.300000000000001,3.1500000000000004,1.5750000000000002,0.7875000000000001,0.39375000000000004,0.19687500000000002,0.09843760000000001,0.04921880000000001,0.024609400000000003,0.0",uM,uM
9191,237,10,NCGC00345852-02,"BS-194","CDK1/2/5/9 Inhibitor",NCGC00345799-07,"Oprozomib","Proteasome Inhibitor",1.977719,0.055788,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","6.300000000000001,3.1500000000000004,1.5750000000000002,0.7875000000000001,0.39375000000000004,0.19687500000000002,0.09843760000000001,0.04921880000000001,0.024609400000000003,0.0",uM,uM
9191,238,10,NCGC00345823-01,"Akt-I-1,2","AKT Inhibitor",NCGC00345799-07,"Oprozomib","Proteasome Inhibitor",25.648867,0.057036,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","6.300000000000001,3.1500000000000004,1.5750000000000002,0.7875000000000001,0.39375000000000004,0.19687500000000002,0.09843760000000001,0.04921880000000001,0.024609400000000003,0.0",uM,uM
9191,239,10,NCGC00346969-01,"JS-59-4","nitric oxide donors",NCGC00345799-07,"Oprozomib","Proteasome Inhibitor",0.689344,0.058379,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","6.300000000000001,3.1500000000000004,1.5750000000000002,0.7875000000000001,0.39375000000000004,0.19687500000000002,0.09843760000000001,0.04921880000000001,0.024609400000000003,0.0",uM,uM
9191,240,10,NCGC00346449-01,"Parogrelil","Phosphodiesterase III/Va (PDE) Inhibitor",NCGC00345799-07,"Oprozomib","Proteasome Inhibitor",12.979296,0.050329,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","6.300000000000001,3.1500000000000004,1.5750000000000002,0.7875000000000001,0.39375000000000004,0.19687500000000002,0.09843760000000001,0.04921880000000001,0.024609400000000003,0.0",uM,uM
9191,241,10,NCGC00386226-04,"Pralatrexate","Dihydrofolate Reductase (DHFR) Inhibitors",NCGC00263222-02,"CAY-10581","IDO Inhibitor",0.006675,2.279561,"0.25,0.125,0.0625,0.03125,0.015625,0.007812400000000001,0.0039062000000000003,0.0019532,9.766E-4,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,242,10,NCGC00345809-03,"RGB-286147","CDK1/2/3/7/9 Inhibitor",NCGC00263222-02,"CAY-10581","IDO Inhibitor",0.019249,2.060006,"1.6,0.8,0.4,0.2,0.1,0.05,0.025,0.0125,0.00625,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,243,10,NCGC00345782-02,"GMX-1778","IKK beta Inhibitor",NCGC00263222-02,"CAY-10581","IDO Inhibitor",0.008724,2.407915,"1.0,0.5,0.25,0.125,0.0625,0.03125,0.015625,0.007812400000000001,0.0039062000000000003,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,244,10,NCGC00346644-04,"KX-01","Src Kinase Inhibitor",NCGC00263222-02,"CAY-10581","IDO Inhibitor",0.053354,2.200069,"1.4000000000000001,0.7000000000000001,0.35000000000000003,0.17500000000000002,0.08750000000000001,0.043750000000000004,0.021875000000000002,0.0109376,0.0054688,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,245,10,NCGC00346962-02,"HMSL10077","BTK Inhibitor",NCGC00263222-02,"CAY-10581","IDO Inhibitor",28.783085,0.6745,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,246,10,NCGC00346656-03,"Dinaciclib (SCH727965)","CDK1/2/5/9 Inhibitor",NCGC00263222-02,"CAY-10581","IDO Inhibitor",0.081803,1.778345,"2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0390624,0.0195312,0.0097656,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,247,10,NCGC00346951-03,"Fascaplysin","CDK4/6 Inhibitor",NCGC00263222-02,"CAY-10581","IDO Inhibitor",0.628625,1.828213,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,248,10,NCGC00345799-07,"Oprozomib","Proteasome Inhibitor",NCGC00263222-02,"CAY-10581","IDO Inhibitor",0.069305,1.552801,"6.300000000000001,3.1500000000000004,1.5750000000000002,0.7875000000000001,0.39375000000000004,0.19687500000000002,0.09843760000000001,0.04921880000000001,0.024609400000000003,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,249,10,NCGC00347952-11,"NSC-319726","Mutant p53 Activator",NCGC00263222-02,"CAY-10581","IDO Inhibitor",0.125879,1.315244,"12.600000000000001,6.300000000000001,3.1500000000000004,1.5750000000000002,0.7875000000000001,0.39375000000000004,0.19687500000000002,0.09843760000000001,0.04921880000000001,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,250,10,NCGC00346535-01,"IVX-214","Polo-like Kinase-1 (Plk-1) Inhibitor",NCGC00263222-02,"CAY-10581","IDO Inhibitor",0.867118,1.568715,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,251,10,NCGC00345825-01,"BMS-3","LIMK Inhibitor",NCGC00263222-02,"CAY-10581","IDO Inhibitor",0.282909,1.82946,"14.0,7.0,3.5,1.75,0.875,0.4375,0.21875,0.109375,0.0546876,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
9191,252,10,NCGC00345852-02,"BS-194","CDK1/2/5/9 Inhibitor",NCGC00263222-02,"CAY-10581","IDO Inhibitor",2.148174,1.586931,"20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0","20.0,10.0,5.0,2.5,1.25,0.625,0.3125,0.15625,0.078125,0.0",uM,uM
